PREFIXO: ;E3-003
NOME DO POSTO: ;AGUA BRANCA
MUNICÍPIO: ;SAO PAULO
CURSO D'ÁGUA: ;TIETE,R
LATITUDE: ;23°30'57"
LONGITUDE: ;46°40'51"
 
Obs: valores com --- representam dados inexistentes.
 
Dados de chuva (mm)
 
Mês/Ano;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;Chuva máxima;Chuva total
  12/1964; 23,0; 15,3; 13,1; 11,8;  1,7;  0,0;  0,0;  0,0;  0,0;  0,0; 25,5;  0,0;  4,8;  5,5;  4,2;  0,0;  6,5; 26,9;  0,0;  0,0;  0,0;  4,9; 16,1; 57,2; 24,1;  0,0; 25,6;  0,0;0,0;36,0;0,0;57,2;302,2
  01/1965;  0,0;  0,0;  0,0;  0,0; 23,3;  0,0;  0,0;  0,0; 51,2;  3,2;  7,5;  2,4; 17,3;  1,0; 10,8; 11,2; 33,2;  0,0; 89,0; 38,4;  0,0;  0,0;  0,0;  2,2;  0,0;  2,0; 62,2; 46,4;50,1;41,0;5,0;89,0;497,4
  02/1965;  8,6;  4,0;  0,0;  5,7; 16,6;  7,4;  0,0;  6,5;  0,0;  0,0;  0,0;  0,0;  5,0; 14,6;  0,0;  0,4;  9,4;  0,0;  0,3;  0,0;  5,2;  6,6; 29,4;  0,6; 11,5;  0,0;  8,0;  2,0;---;---;---;29,4;141,8
  03/1965;  0,6;  1,0; 27,0; 11,8;  2,0;  0,0; 10,0;  0,0;  0,0; 51,7;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  2,6; 60,6;  2,0;  6,8;  0,0;  0,0; 14,4;  0,0;  0,0; 17,2;  0,0;  0,0;0,0;0,0;0,0;60,6;207,7
  04/1965;  0,0;  0,0;  0,0;  1,0;  0,0;  0,0;  0,0; 16,4;  0,5;  2,2;  0,0;  0,0;  1,2;  1,2;  0,0;  0,0;  0,0;  0,0;  0,0;  5,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  1,0;37,8;25,2;---;37,8;91,5
  05/1965;  0,0;  0,0;  0,1;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  8,2;  9,0;  9,4;  6,6; 15,0;  1,0;  0,4;  9,6;  4,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;15,0;63,3
  06/1965;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  5,0;  0,2;  0,4;  0,0;  0,0;  0,0;  0,0;  6,8;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  1,0;  5,4;  9,4;  0,0;  0,0;  0,0;0,0;0,0;---;9,4;28,2
  07/1965;  0,0;  0,0;  0,0;  6,0;  1,0; 25,2;  5,4;  0,0;  0,0; 12,6;  4,8;  0,0;  0,0;  0,0;  6,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;5,0;25,2;66,0
  08/1965;  0,0;  0,0;  0,0;  2,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  2,0;  0,0;  0,0;  0,0;  0,0;  3,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;3,0;7,0
  09/1965;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  1,0; 68,8;  5,8;0,0;0,0;---;68,8;75,6
  10/1965; 67,0; 12,4;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  8,0;  5,4;  2,6;  0,0; 11,8; 11,0;  0,0;  0,0;  0,0;  9,0;  0,0;  0,0;  2,6; 11,0;  0,0;  3,0;  4,0;  0,0;  0,0;25,5;7,4;13,0;67,0;193,7
  11/1965;  5,4;  1,0;  0,0;  0,0;  0,0; 27,2;  1,0;  0,0;  1,6;  1,0;  0,0;  0,0;  0,0;  0,6; 30,2;  1,8;  0,0;  0,0;  0,0;  0,0;  0,0;  9,4;  0,0;  0,0;  0,0;  0,0; 13,2;  0,0;3,6;0,0;---;30,2;96,0
  12/1965;  0,0;  0,0;  0,0; 17,2;  3,6;  0,0; 24,7; 23,1; 53,4;  9,8;  3,5;  2,2; 10,0;  0,5;  8,4;  1,3;  0,0;  0,0;  0,0;  0,0;  0,0;  3,3;  3,3;  1,1;  0,0;  7,4;  0,0;  0,0;1,5;6,5;17,4;53,4;198,2
  01/1966;  0,0;  0,0;  0,0;  0,0;  8,4; 62,0;  0,0;  2,0;  0,3;  0,8; 18,9;  2,5; 22,6;  7,6;  0,8;  6,6;  1,0;  4,6; 11,2;  0,0;  0,0;  0,0;  1,2;  0,0;  0,4; 10,6;  7,0;  2,4;0,6;0,0;19,4;62,0;190,9
  02/1966; 45,0; 13,5;  0,6;  3,0;  0,0; 38,6;  0,6;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 13,4;  6,8;  0,0;  0,0;  2,0;  0,4; 34,0;  0,0;  0,4; 11,8; 17,0;  0,4;  0,0;  0,4;  0,0;---;---;---;45,0;187,9
  03/1966; 33,0;  2,0;  0,0;  0,4;  0,0; 10,2; 98,0; 17,2; 29,8;  5,0;  0,0;  0,0;  0,0;  0,0; 14,2;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  6,2;  2,0;  8,0;0,0;0,0;0,0;98,0;226,0
  04/1966;  0,0;  0,0;  0,2;  9,0;  0,4;  1,0; 17,4;  2,2;  0,0;  0,0;  3,4;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  8,0;  5,0;  0,0;  0,0; 11,2;  0,0;  0,0;  0,0;6,0;0,0;---;17,4;63,8
  05/1966;  0,0;  0,0;  0,0;  0,0;  1,4; 22,6;  0,0;  0,0;  0,0;  0,0;  0,0;  5,4;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  3,0;  0,9;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;22,6;33,3
  06/1966;  0,0;  0,0;  0,0;  0,4;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  1,4;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;---;1,4;1,8
  07/1966;  2,8;  0,4;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  1,0;  1,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;18,0;18,0;23,2
  08/1966;  4,6;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  4,0;  0,0;  0,0;  0,0;  0,0; 17,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 24,2;  1,0;  0,0;  0,0;0,0;0,2;0,0;24,2;51,0
  09/1966;  4,4;  3,4; 51,6;  3,2;  0,2;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  9,0;  0,0;  0,0;  7,2;  1,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;25,5;15,0;---;51,6;120,5
  10/1966;  0,0;  0,0;  0,0;  0,0;  0,0;  1,0;  9,2; 28,5; 11,0;  0,3;  0,0;  0,0; 26,0;  0,0;  0,0;  0,0;  0,0;  0,4; 13,2;  0,0;  0,0;  0,0; 24,5;  0,0;  0,0;  0,0;  1,0; 56,2;5,0;3,3;1,0;56,2;180,6
  11/1966; 23,0;  8,0;  0,0;  0,0;  8,0;  2,0;  2,0;  0,0;  0,0;  0,0; 38,6;  5,8;  0,0; 21,4;  2,0;  0,0; 17,2;  0,0;  0,0;  0,0;  0,0;  0,0;  0,3;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;---;38,6;128,3
  12/1966;  1,2; 31,4; 35,2; 11,3;  7,3;  0,0;  0,0; 13,6;  0,0;  0,0; 90,7;  0,0;  0,8;  0,0;  0,4;  1,8;  0,1;  3,4;  6,6;  4,7; 35,9; 57,8; 70,9; 45,5;  0,8;  0,0;  3,1;  9,7;0,0;0,0;0,0;90,7;432,2
  01/1967;  0,0;  5,6; 15,8; 15,4;  0,0;  0,0;  0,0;  0,0;  5,4;  4,6; 10,2; 58,0;  0,0;  0,0; 45,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 97,6;  0,0;  0,0; 10,6;  0,0;  0,0;  0,0;0,0;0,0;17,8;97,6;286,0
  02/1967; 34,0; 49,8;  0,3;  1,0;  0,0; 91,0;  8,6;  1,0;  0,0; 18,0;  1,0;  0,6;  0,4;  0,0; 13,8;  0,0;  0,4; 35,0;  1,0;  1,0;  0,0;  3,0;  3,0;  0,0;  0,0;  0,0;  0,0;  2,5;---;---;---;91,0;265,4
  03/1967;  0,0;  0,0;  0,0; 31,2;  0,0; 20,5;  1,0;  0,0; 36,6; 13,6;  2,0;  0,0;  2,5;  0,6;  1,8;  0,0;  0,0;  1,0; 52,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  2,0;  0,0; 13,2;1,8;1,5;0,0;52,0;181,3
  04/1967;  0,0;  0,0;  0,0;  0,0;  0,0;  0,8;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  3,6;  0,0;  1,0;  0,0;  0,0;  0,0;  0,0;  0,0;  1,4;  0,0;  0,0;  0,6;  0,5;  0,0;  0,0;0,0;1,0;---;3,6;8,9
  05/1967;  0,0;  0,0;  0,0; 20,2;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;20,2;20,2
  06/1967;  0,0;  0,0;  0,0;  0,0;  0,0;  7,0; 17,5;  0,0;  0,0;  0,0;  5,6; 16,2; 18,5;  3,5;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;---;18,5;68,3
  07/1967;  0,0;  0,0;  0,0;  0,0;  1,0;  0,0;  0,0;  0,0;  0,0;  0,0; 12,0;  6,0;  0,0;  2,0;  0,6;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,3;  6,6;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;12,0;28,5
  08/1967;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  3,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;3,0;3,0
  09/1967;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 12,0; 24,4;  2,4;  6,4;  3,4; 39,5;  2,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 18,5;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;---;39,5;108,6
  10/1967;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  1,0;  0,6;  1,0;  0,0;  0,0;  0,0; 13,2;  1,0;  1,0;  2,5;  2,5; 11,1;  0,4;  0,0;  0,0;  1,1; 13,2; 35,5;0,0;0,0;0,0;35,5;84,1
  11/1967;  0,0;  0,0;  2,9;  1,0;  0,6;  0,0;  0,0;  0,0;  0,0;  0,0;  1,0;  0,0; 15,2;  1,0;  0,0; 20,2; 45,5;  1,0;  4,0;  0,0;  0,0;  0,0;  0,0; 13,2;  0,0;  0,0;  1,0; 11,4;0,6;1,0;---;45,5;119,6
  12/1967;  0,0;  0,0;  0,0; 14,1;  6,3;  0,5;  0,0;  0,0;  0,0; 17,6;  1,2;  2,8;  0,0;  0,0;  0,5;  0,3;  0,0;  3,0;  1,2;  0,0;  2,3;  3,9;  0,2;  0,3;  0,0;  0,0;  0,0; 35,3;18,5;0,0;0,0;35,3;108,0
  01/1968;  0,0;  0,0;  5,0;  8,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,4;  9,0;  6,0; 24,2;  5,6;  0,0;  4,6;  0,4; 39,5;  8,0;  0,0; 13,0; 18,4; 36,2;  0,0;  3,2;  0,0;  0,0;  0,0;0,0;0,0;0,0;39,5;181,5
  02/1968;  4,2;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,5;  0,0;  0,0;  0,0;  8,6; 39,0;  0,0;  0,0;  0,0;  0,0;  0,0; 36,0; 81,5; 15,0;  7,6;  1,0;  0,0;  1,0;0,0;---;---;81,5;194,4
  03/1968;  0,0;  0,0;  0,6;  0,0;  1,2;  0,0;  0,0; 38,2;  0,0;  0,0; 18,2; 46,0;  1,0;  0,0;  0,6;  0,0; 15,8;  2,0;  0,0;  0,0;  0,0;  1,5;  2,0;  1,0;  0,0;  0,0;  0,0; 16,0;0,4;0,4;0,0;46,0;144,9
  04/1968; 34,4;  0,0;  0,0;  3,2;  0,0;  6,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 23,6;  4,0;  0,0;  0,0;  0,0;  0,5;  0,0;  0,0;  0,0;0,6;1,4;---;34,4;73,7
  05/1968;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,6;  0,0;  6,4;  0,0;  0,0;  0,0;  1,0; 67,4;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;1,0;0,0;67,4;76,4
  06/1968;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  6,2; 30,8;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;---;30,8;37,0
  07/1968;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  6,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  2,0;  0,0;  0,0;  0,0;  0,0;  0,0;  1,5;  0,0;0,0;0,0;0,0;6,0;9,5
  08/1968;  0,0;  0,0;  0,0;  0,0; 12,0;  2,5;  0,0; 10,4; 12,5;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  2,4;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;11,2;12,5;51,0
  09/1968;  0,0;  0,0;  0,0;  6,8;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  6,0;  3,6;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;1,0;0,0;---;6,8;17,4
  10/1968;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  2,0;  0,0;  5,0;  0,0;  0,0;  0,0;  0,0;  0,0; 29,6;  1,0; 15,0;  0,0;  0,0;  4,0;  0,0; 23,4;  7,6;  0,0;  0,0;  7,4;0,0;0,0;8,0;29,6;103,0
  11/1968;  0,0;  1,5;  0,0;  5,4;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  2,0;  2,8;  0,0;  0,0;  0,0;  0,0;  0,0;  0,8;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 32,5;11,8;11,5;---;32,5;68,3
  12/1968; 15,2; 18,7;  3,0;  3,3;  0,1; 23,0;  0,0;  0,0;  0,0;  0,2;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 45,5;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  6,7;  0,3;  0,2;16,8;9,1;24,3;45,5;166,4
  07/1969;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  1,8;  0,0;  0,0;  0,1;  0,1;  0,1;0,1;0,0;0,0;1,8;2,2
  08/1969;  0,0;  0,1; 14,3;  0,3;  0,1;  0,0; 13,5;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  9,3;  0,0;  0,0;  0,0;  0,1;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,3;0,8;0,4;0,0;14,3;39,2
  10/1969; 14,0;  4,2;  4,7; 20,4; 18,8;  0,0; 35,8;  0,2;  0,0;  3,7;  0,2;  0,6;  0,0;  0,1;  0,0;  0,0;  6,5;  6,0;  1,6; 32,7;  0,0;  0,0; 29,0; 23,2;  0,0;  0,0;  0,0;  0,0;0,0;0,0;11,4;35,8;213,1
  11/1969;  0,0;  0,0;  1,0;  0,2;  0,0;  6,0; 48,0;  2,1; 21,7;  6,0;  0,3; 11,8;  4,0;---; 31,0; 10,3;  1,0;  1,0; 71,8; 18,4; 30,2; 11,5; 22,7;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;3,0;---;---;---
  12/1969; 20,5;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  9,6;  0,3;  0,0;  0,0;  0,0; 11,4; 11,4;  0,2;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  3,9;  9,9; 17,1;  0,6;  0,0;  0,0;0,0;0,0;0,0;20,5;84,9
  01/1970; 17,0;  2,4;  0,1;  7,4;  2,3;  0,0;  0,0;  0,0; 59,4; 26,4;  1,0;  0,0;  0,0;  1,7;  6,1; 74,4; 31,2; 31,7;  5,0; 30,0; 28,2;  0,3;  0,0;  0,0;  0,0; 55,1;  0,1;  0,0;0,0;39,6;0,0;74,4;419,4
  02/1970;  0,0; 36,8; 44,6;  0,4;  0,3;  0,0;  0,0;  0,0;  8,4; 56,4; 11,8;  3,5; 56,4; 12,2; 16,5; 71,0; 38,5; 26,5; 26,3; 12,6; 49,5; 19,9; 27,2;  0,1;  0,0;  3,5;  0,0;  0,0;---;---;---;71,0;522,4
  03/1970;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 12,1;  0,0;  0,0; 43,1;  9,0;  2,1;  0,0;  0,0;  5,0;  0,0;  7,8;  0,0;  0,0;  0,0;  0,0; 48,7;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;48,7;127,8
  04/1970;  0,0; 18,0; 17,0; 12,6;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,1;  0,0;  0,0;  0,0;  8,4;0,0;0,0;---;18,0;56,1
  05/1970;  0,5;  0,3;  0,0;  0,0;  0,0;  5,0; 65,1;  0,1;  0,0;  1,9;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  5,3;  0,2;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;65,1;78,4
  06/1970;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 16,5;  5,8;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  7,5; 38,0;  0,7;  0,0;  0,0;  0,1;  0,0;0,1;0,0;---;38,0;68,7
  07/1970;  6,9;  2,8;  0,0;  0,0;  0,1;  0,0;  0,3;  0,6;  0,0; 10,9;  0,0;  1,4;  2,4;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  3,0;  0,0;  0,0;  0,0;  2,7;  0,0;  0,0;0,0;0,0;0,0;10,9;31,1
  08/1970;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,5;  1,5;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  4,0; 25,6; 21,4;  7,7;  0,4;10,5;17,2;0,1;25,6;88,9
  09/1970;  0,0;  0,0;  0,0;  0,0;  0,0; 10,0;  0,3;  0,0;  1,7; 10,4;  0,0; 15,3;  3,7;  0,8; 34,5;  0,3;  0,0;  0,0;  0,0;  0,0;  0,7;  1,5;  0,0;  0,0;  0,0; 14,5;  0,0;  0,0;0,0;0,0;---;34,5;93,7
  10/1970;  0,0;  0,0; 13,1;  6,7;  0,0;  0,0;  0,0; 19,7;  0,0;  0,0;  0,0; 13,7;  0,4;  0,0;  0,0;  0,0;  0,0;  2,1; 25,4;  0,1;  1,7; 26,2;  0,0;  0,0;  0,2;  0,3;  0,7;  0,0;0,0;0,0;0,0;26,2;110,3
  11/1970;  0,0;  1,0;  0,5;  0,2;  0,0;  0,0;  8,2;  7,1;  0,0;  0,0;  0,0;  0,0; 12,2; 27,3;  0,0;  0,0;  0,0;  0,3;  0,0;  0,0;  1,2;  0,0;  0,0;  0,0;  0,0;  0,0;  0,3; 10,1;21,9;0,0;---;27,3;90,3
  12/1970; 16,7;  3,1;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 22,6;  0,0;  2,3; 34,4;  4,0;  0,0;  0,0;  0,0;  0,0; 11,4;  1,1; 31,2;  0,0;  0,0;  0,3; 35,0;  2,4; 24,7;  0,0;0,0;8,6;7,5;35,0;205,3
  01/1971;  4,5; 23,7;  4,4;  1,4;  1,8; 11,1; 12,3;  0,0;  0,0; 17,8;  5,3;  0,0;  0,0; 34,0;  3,4;  0,0;  0,0;  0,0;  0,0;  0,0;  0,2;  0,1;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,5;0,0;0,0;34,0;120,5
  02/1971; 18,0;  3,1;  0,0;  0,0;  0,0;  0,6;  0,0;  2,0; 12,1;  5,9; 11,8;  0,0;  1,8; 13,7;  0,1;  0,0;  0,0;  0,0;  0,0;  0,0;  0,1;  3,0; 19,3;  0,0; 27,0; 44,9;  0,6;  0,1;---;---;---;44,9;164,1
  03/1971;  0,0;  0,3;  0,0;  0,0;  0,0; 53,1;  5,5;  0,0;  6,2; 15,1; 13,8; 20,5;  2,7;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,3;  4,6;  0,0; 45,9; 52,3; 36,2;  8,8; 23,0;0,8;0,0;0,0;53,1;289,1
  04/1971;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 15,1;  0,3;  0,0;  0,0;  0,0;  0,0;  0,7; 13,0;  0,5;  0,0;  0,0;  0,0; 14,6;  4,0; 28,5;  0,1;  0,0;  0,0;  0,0;0,0;0,0;---;28,5;76,8
  05/1971;  0,0;  0,0; 12,0;  1,8; 17,8;  1,2;  0,0;  0,0;  0,8;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  6,6; 14,5;  2,2;  1,0;0,3;0,0;0,0;17,8;58,2
  06/1971;  0,0;  0,0;  0,0;  0,2;  0,0;  0,0;  1,3;  0,0; 15,6;  0,0;  0,0;  1,8;  0,1;  5,7;  0,0;  5,0;  2,3; 44,3; 19,9;  0,0;  4,0;  0,2;  1,6;  0,1;  0,0;  0,1;  0,0;  0,0;0,0;0,1;---;44,3;102,3
  07/1971;  0,0;  8,2;  7,5;  9,7; 10,0;  0,0;  0,0;  0,1;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,1;  0,0;  0,0;  0,0;  0,0;0,0;16,0;0,7;16,0;52,3
  08/1971;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 12,3;  0,0;  0,0;  0,1;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  1,0;  0,7;  0,1;0,0;0,0;0,0;12,3;14,2
  09/1971;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 15,0;  0,1;  4,7;  0,0;  0,9;  8,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 18,3;  7,0;  6,5;  0,0;  0,2;8,9;0,0;---;18,3;69,6
  10/1971; 19,0;  1,0;  0,0;  0,0; 18,9;  0,2;  0,2; 33,1;  0,0;  0,0; 20,4; 36,0;  2,2;  0,0;  0,8;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 10,4;  6,0;  0,0;  0,0;0,0;2,5;0,0;36,0;150,7
  11/1971;  0,0; 25,3;  0,2; 13,2;  0,0;  0,0;  0,0;  0,1;  0,0;  3,3;  0,0;  0,0; 16,0;  0,2;  0,0;  0,0;  0,0;  0,0;  1,3;  2,3;  0,2;  0,9;  2,7;  4,0; 26,1;  0,2; 10,4;  0,0;0,0;0,0;---;26,1;106,4
  12/1971; 15,8;  6,6;  8,0; 11,0;  0,4;  0,4;  0,0;  0,0;  5,0;  0,2;  0,0;  0,5;  8,4;  8,1;  0,0;  0,3;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 10,0;  7,7;  0,5;  0,0;  7,1; 10,8;35,8;0,2;0,2;35,8;137,0
  01/1972;  1,2;  0,0; 31,4;  0,0;  7,3;  1,1;  2,4;  8,0;  0,0; 28,0;  6,2;  1,2; 18,5;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  3,1;  0,1; 44,6; 84,7;  7,0;  1,3;  0,1;  7,0;  0,0;16,3;8,9;41,2;84,7;319,6
  02/1972;  0,5;  0,0; 26,3;  0,0;  0,0;  0,1;  1,4;  0,1; 14,9;  0,1;  1,9;  7,7;  5,7;  3,6;  0,7;  1,3; 21,0;  0,0;  1,0; 51,7;  4,1;  6,7;  0,4;  1,3;  0,1;  0,0;  0,0; 22,2;0,0;---;---;51,7;172,8
  03/1972;  0,0;  0,3;  0,2;  0,3;  4,1;  1,8;  0,0;  0,0;  1,4;  8,3; 21,2;  1,5;  0,7;  0,0;  0,0;  0,0;  0,0;  2,7;  7,9;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;10,0;10,0;21,2;70,4
  04/1972;  6,0;  0,0; 17,2;  0,0;  4,0;  2,6;  0,0;  0,0;  0,0;  1,2;  0,1;  0,0;  0,0;  0,0;  0,0;  7,6;  7,4;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;---;17,2;46,1
  05/1972;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,5;  9,9;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  2,6;  0,0;  0,0;  7,0;  0,5;  3,3;  0,0;  0,0;  0,0;0,1;0,0;0,0;9,9;23,9
